set_idx,option,opt_type,barrier,S0,K,r,sigma,T,closed_form_delta,mc_1k_delta,mc_10k_delta,mc_100k_delta,cvae_1k_delta,cvae_10k_delta,cvae_100k_delta,mc_1k_n_paths,mc_10k_n_paths,mc_100k_n_paths,mc_dt,mc_seed,cvae_1k_n_samples,cvae_10k_n_samples,cvae_100k_n_samples,cvae_seed,delta_h,rho_h,vega_h,theta_h,mc_1k_abs_error,mc_10k_abs_error,mc_100k_abs_error,cvae_1k_abs_error,cvae_10k_abs_error,cvae_100k_abs_error
40,barr_put,put,0.8,1.0,1.0,0.00598092227798519,0.010339225925744266,0.106,-0.10485781526124763,-0.10388387456820176,-0.10527458293258539,-0.10445598282693552,-0.27992123376175676,-0.2910314058723634,-0.2945222076179834,1000,10000,100000,0.001,5234,1000,10000,100000,5234,0.01,5.98092227798519e-05,0.00010339225925744266,0.00106,0.0009739406930458633,0.0004167676713377616,0.0004018324343121049,0.17506341850050913,0.1861735906111158,0.1896643923567358
41,van_call,call,,1.0,1.0,0.018428708381381366,0.9007479725339368,0.222,0.5877815407326452,0.6008108197002066,0.5921242651240055,0.5932363730490747,0.42018147102733383,0.4296332724258653,0.424035502779882,1000,10000,100000,0.001,5334,1000,10000,100000,5334,0.01,0.00018428708381381366,0.009007479725339369,0.00222,0.013029278967561342,0.0043427243913602975,0.005454832316429514,0.16760006970531138,0.15814826830677992,0.1637460379527632
41,van_put,put,,1.0,1.0,0.018428708381381366,0.9007479725339368,0.222,-0.4122184592673548,-0.39942433363895635,-0.4085893357250431,-0.40747739518445514,-0.4634484312682152,-0.46389364094313323,-0.46887256914097675,1000,10000,100000,0.001,5334,1000,10000,100000,5334,0.01,0.00018428708381381366,0.009007479725339369,0.00222,0.012794125628398434,0.0036291235423117074,0.004741064082899649,0.051229972000860435,0.05167518167577845,0.05665410987362196
41,barr_call,call,0.8,1.0,1.0,0.018428708381381366,0.9007479725339368,0.222,0.7203894829180518,0.7143049552714026,0.694717017973201,0.7231906969337509,0.5193734445831683,0.48267852116021664,0.4564237646141181,1000,10000,100000,0.001,5334,1000,10000,100000,5334,0.01,0.00018428708381381366,0.009007479725339369,0.00222,0.00608452764664924,0.02567246494485087,0.002801214015699105,0.20101603833488357,0.23771096175783518,0.2639657183039337
41,barr_put,put,0.8,1.0,1.0,0.018428708381381366,0.9007479725339368,0.222,0.012959644161095185,0.06670333689458244,0.013301769394233331,0.011097812830156584,-0.0037341265843716595,0.027197070648670968,0.02007612740237228,1000,10000,100000,0.001,5334,1000,10000,100000,5334,0.01,0.00018428708381381366,0.009007479725339369,0.00222,0.05374369273348725,0.00034212523313814636,0.0018618313309386007,0.016693770745466845,0.014237426487575783,0.007116483241277095
42,van_call,call,,1.0,1.0,0.004735527880151514,0.9772641894916645,0.511,0.6378654265485011,0.6645116515489824,0.6408987420684298,0.636563727502687,0.5053971306313049,0.5149242027933099,0.5182866988504897,1000,10000,100000,0.001,5434,1000,10000,100000,5434,0.01,4.735527880151514e-05,0.009772641894916645,0.00511,0.026646225000481305,0.003033315519928692,0.0013016990458141198,0.13246829591719622,0.12294122375519123,0.11957872769801137
42,van_put,put,,1.0,1.0,0.004735527880151514,0.9772641894916645,0.511,-0.3621345734514989,-0.35340009434403075,-0.35680697566711217,-0.3602993288466749,-0.42175838586687164,-0.41263415916529544,-0.40855962260794576,1000,10000,100000,0.001,5434,1000,10000,100000,5434,0.01,4.735527880151514e-05,0.009772641894916645,0.00511,0.008734479107468163,0.0053275977843867395,0.0018352446048239823,0.059623812415372734,0.050499585713796535,0.04642504915644685
42,barr_call,call,0.8,1.0,1.0,0.004735527880151514,0.9772641894916645,0.511,0.841455524250892,0.6797140102221461,0.8934166132881866,0.8320469904824879,0.45877631604542557,0.5463981767184392,0.5406282702436662,1000,10000,100000,0.001,5434,1000,10000,100000,5434,0.01,4.735527880151514e-05,0.009772641894916645,0.00511,0.16174151402874593,0.05196108903729457,0.009408533768404115,0.3826792082054664,0.29505734753245283,0.30082725400722576
42,barr_put,put,0.8,1.0,1.0,0.004735527880151514,0.9772641894916645,0.511,0.003823271506270265,0.002146097734866126,0.0030448487530566675,0.002946634396644779,-0.02189591895721608,0.013629051172740552,0.010890728665963753,1000,10000,100000,0.001,5434,1000,10000,100000,5434,0.01,4.735527880151514e-05,0.009772641894916645,0.00511,0.001677173771404139,0.0007784227532135974,0.0008766371096254858,0.025719190463486346,0.009805779666470288,0.0070674571596934885
43,van_call,call,,1.0,1.0,0.06748809435823303,0.557337784457698,1.835,0.7059261596391785,0.7507126222158544,0.7032544020179998,0.7042305332331189,0.742535880813705,0.7235802182239348,0.7113073548636162,1000,10000,100000,0.001,5534,1000,10000,100000,5534,0.01,0.0006748809435823303,0.00557337784457698,0.01835,0.044786462576675956,0.002671757621178661,0.0016956264060595805,0.036609721174526544,0.017654058584756327,0.005381195224437696
43,van_put,put,,1.0,1.0,0.06748809435823303,0.557337784457698,1.835,-0.2940738403608215,-0.28557791239444963,-0.2947211954203527,-0.2931471960816667,-0.2886453180185877,-0.2884531019650999,-0.2893299231405966,1000,10000,100000,0.001,5534,1000,10000,100000,5534,0.01,0.0006748809435823303,0.00557337784457698,0.01835,0.008495927966371886,0.0006473550595311739,0.0009266442791547869,0.005428522342233788,0.005620738395721636,0.004743917220224936
43,barr_call,call,0.8,1.0,1.0,0.06748809435823303,0.557337784457698,1.835,0.9758013132234122,0.9933553946895518,1.0050006325246579,0.993044221471287,1.3288132756255537,0.7914417009430408,0.9628207443031028,1000,10000,100000,0.001,5534,1000,10000,100000,5534,0.01,0.0006748809435823303,0.00557337784457698,0.01835,0.01755408146613957,0.02919931930124564,0.017242908247874777,0.3530119624021415,0.18435961228037145,0.01298056892030941
43,barr_put,put,0.8,1.0,1.0,0.06748809435823303,0.557337784457698,1.835,0.0026512709872889006,-0.004272990841634272,0.0026913625091638327,0.0031148895355722554,-0.00926456589671381,0.0039326172336514205,0.003078604229100044,1000,10000,100000,0.001,5534,1000,10000,100000,5534,0.01,0.0006748809435823303,0.00557337784457698,0.01835,0.006924261828923172,4.009152187493207e-05,0.00046361854828335476,0.01191583688400271,0.0012813462463625198,0.0004273332418111434
44,van_call,call,,1.0,1.0,0.05946247799344489,0.08568906955079596,0.40900000000000003,0.6812482443336026,0.6960475126074034,0.711286626365535,0.7119654807226545,0.7137606533249345,0.7133159970043608,0.7120172951424718,1000,10000,100000,0.001,5634,1000,10000,100000,5634,0.01,0.0005946247799344489,0.0008568906955079596,0.004090000000000001,0.014799268273800736,0.03003838203193232,0.030717236389051883,0.0325124089913319,0.03206775267075812,0.03076905080886916
44,van_put,put,,1.0,1.0,0.05946247799344489,0.08568906955079596,0.40900000000000003,-0.31875175566639735,-0.3040275117694622,-0.28868094710011816,-0.28802461654285627,-0.28621396626681805,-0.2865157362963163,-0.2878038943860902,1000,10000,100000,0.001,5634,1000,10000,100000,5634,0.01,0.0005946247799344489,0.0008568906955079596,0.004090000000000001,0.014724243896935163,0.030070808566279195,0.03072713912354108,0.0325377893995793,0.032236019370081026,0.030947861280307132
44,barr_call,call,0.8,1.0,1.0,0.05946247799344489,0.08568906955079596,0.40900000000000003,0.7127232251494475,0.7201618101394365,0.7125968956258638,0.712862443655033,0.7137606533249345,0.7133159970043608,0.7120172951424718,1000,10000,100000,0.001,5634,1000,10000,100000,5634,0.01,0.0005946247799344489,0.0008568906955079596,0.004090000000000001,0.00743858498998895,0.00012632952358371252,0.0001392185055855144,0.0010374281754870207,0.0005927718549132432,0.0007059300069757191
44,barr_put,put,0.8,1.0,1.0,0.05946247799344489,0.08568906955079596,0.40900000000000003,-0.2871878160563526,-0.2797520713043298,-0.28737143370068646,-0.28713427797307006,-0.28621396626681805,-0.2865157362963163,-0.2878038943860902,1000,10000,100000,0.001,5634,1000,10000,100000,5634,0.01,0.0005946247799344489,0.0008568906955079596,0.004090000000000001,0.007435744752022799,0.00018361764433388883,5.353808328251164e-05,0.00097384978953452,0.0006720797600362483,0.000616078329737646
45,van_call,call,,1.0,1.0,0.05333101629987506,0.333669463263371,0.962,0.6256673732515884,0.6307626874507116,0.6304090413605579,0.6306184163704709,0.6174526104016281,0.632176209201174,0.6325201986741386,1000,10000,100000,0.001,5734,1000,10000,100000,5734,0.01,0.0005333101629987506,0.00333669463263371,0.00962,0.005095314199123235,0.004741668108969477,0.004951043118882503,0.008214762849960255,0.006508835949585623,0.006852825422550168
45,van_put,put,,1.0,1.0,0.05333101629987506,0.333669463263371,0.962,-0.3743326267484116,-0.3693864033442337,-0.368843947323097,-0.3690276916633123,-0.3775355245497575,-0.3677636754474328,-0.36736164659837284,1000,10000,100000,0.001,5734,1000,10000,100000,5734,0.01,0.0005333101629987506,0.00333669463263371,0.00962,0.004946223404177885,0.005488679425314613,0.005304935085099327,0.003202897801345861,0.006568951300978787,0.006970980150038775
45,barr_call,call,0.8,1.0,1.0,0.05333101629987506,0.333669463263371,0.962,0.7235718345161013,0.7346450509376545,0.7200917470217588,0.7313087263550622,0.5702977407148979,0.7331576456366756,0.7074688515384758,1000,10000,100000,0.001,5734,1000,10000,100000,5734,0.01,0.0005333101629987506,0.00333669463263371,0.00962,0.011073216421553234,0.0034800874943424764,0.007736891838960869,0.15327409380120338,0.009585811120574328,0.01610298297762547
45,barr_put,put,0.8,1.0,1.0,0.05333101629987506,0.333669463263371,0.962,0.015130642186864107,-0.009325759241628814,0.03409046107969776,0.014415976243925196,-0.050140093145385756,0.025739268890978204,0.02185483323878922,1000,10000,100000,0.001,5734,1000,10000,100000,5734,0.01,0.0005333101629987506,0.00333669463263371,0.00962,0.02445640142849292,0.01895981889283365,0.0007146659429389107,0.06527073533224986,0.010608626704114096,0.006724191051925114
46,van_call,call,,1.0,1.0,0.004332406269480349,0.7287002476933023,0.269,0.5761502600471948,0.5749779339810024,0.5795911621056388,0.5815714458060978,0.4470432764292237,0.425161105967678,0.4282948911606299,1000,10000,100000,0.001,5834,1000,10000,100000,5834,0.01,4.332406269480349e-05,0.007287002476933023,0.00269,0.0011723260661924417,0.00344090205844394,0.0054211857589029355,0.12910698361797113,0.15098915407951685,0.14785536888656492
46,van_put,put,,1.0,1.0,0.004332406269480349,0.7287002476933023,0.269,-0.42384973995280517,-0.4239529142418097,-0.4207408494111331,-0.4186332981014146,-0.4769500504850671,-0.49524373550362544,-0.49191869341336236,1000,10000,100000,0.001,5834,1000,10000,100000,5834,0.01,4.332406269480349e-05,0.007287002476933023,0.00269,0.00010317428900452619,0.0031088905416720714,0.005216441851390585,0.05310031053226194,0.07139399555082027,0.06806895346055719
46,barr_call,call,0.8,1.0,1.0,0.004332406269480349,0.7287002476933023,0.269,0.6859076256638535,0.6574485924524531,0.6818198586737767,0.6943807568892568,0.4794951811808404,0.4248500344381942,0.4487258906114261,1000,10000,100000,0.001,5834,1000,10000,100000,5834,0.01,4.332406269480349e-05,0.007287002476933023,0.00269,0.02845903321140042,0.0040877669900768465,0.008473131225403274,0.20641244448301316,0.26105759122565936,0.23718173505242746
46,barr_put,put,0.8,1.0,1.0,0.004332406269480349,0.7287002476933023,0.269,0.016223062588002768,0.03637939640273556,0.01130612165401168,0.01613267794567559,-0.002673736075410431,0.0528906251763825,0.03595862228957542,1000,10000,100000,0.001,5834,1000,10000,100000,5834,0.01,4.332406269480349e-05,0.007287002476933023,0.00269,0.020156333814732794,0.0049169409339910874,9.038464232717647e-05,0.0188967986634132,0.036667562588379735,0.019735559701572654
47,van_call,call,,1.0,1.0,0.05614330800633979,0.1432929379684754,1.9020000000000001,0.7386418515787557,0.7486715199511662,0.7478915756136628,0.7476872842370752,0.7498078379718137,0.7460031819696455,0.7458545312071518,1000,10000,100000,0.001,5934,1000,10000,100000,5934,0.01,0.0005614330800633979,0.001432929379684754,0.019020000000000002,0.010029668372410483,0.009249724034907092,0.009045432658319474,0.011165986393057992,0.00736133039088982,0.0072126796283961125
47,van_put,put,,1.0,1.0,0.05614330800633979,0.1432929379684754,1.9020000000000001,-0.2613581484212443,-0.25118138542954066,-0.25159393428028365,-0.2521963662143196,-0.25106912905542983,-0.254008329604799,-0.25395877935063466,1000,10000,100000,0.001,5934,1000,10000,100000,5934,0.01,0.0005614330800633979,0.001432929379684754,0.019020000000000002,0.010176762991703614,0.009764214140960625,0.009161782206924651,0.010289019365814445,0.007349818816445253,0.007399369070609618
47,barr_call,call,0.8,1.0,1.0,0.05614330800633979,0.1432929379684754,1.9020000000000001,0.7621455037533031,0.7467693850910201,0.755414541622812,0.7632531434029338,0.7421422797330185,0.7629306201489494,0.7600848285246598,1000,10000,100000,0.001,5934,1000,10000,100000,5934,0.01,0.0005614330800633979,0.001432929379684754,0.019020000000000002,0.015376118662283056,0.00673096213049118,0.0011076396496306762,0.02000322402028465,0.0007851163956462681,0.002060675228643394
47,barr_put,put,0.8,1.0,1.0,0.05614330800633979,0.1432929379684754,1.9020000000000001,-0.03526257663917787,-0.0902040684271771,-0.033178866356445465,-0.032256787572469865,-0.08440065539269369,-0.045916345659393655,-0.03157623426509014,1000,10000,100000,0.001,5934,1000,10000,100000,5934,0.01,0.0005614330800633979,0.001432929379684754,0.019020000000000002,0.05494149178799923,0.0020837102827324025,0.003005789066708002,0.04913807875351582,0.010653769020215788,0.0036863423740877282
48,van_call,call,,1.0,1.0,0.0329668445620915,0.5529164705580479,0.166,0.5544569889653401,0.5633185039257013,0.5580325102442191,0.5630601585447772,0.5470194631519348,0.542517196558627,0.5438754346536789,1000,10000,100000,0.001,6034,1000,10000,100000,6034,0.01,0.00032966844562091503,0.005529164705580479,0.00166,0.008861514960361139,0.003575521278878946,0.008603169579437075,0.007437525813405288,0.011939792406713168,0.01058155431166119
48,van_put,put,,1.0,1.0,0.0329668445620915,0.5529164705580479,0.166,-0.4455430110346599,-0.43609617433791603,-0.4404877331769447,-0.43675473872518134,-0.4448322385277273,-0.450022886566917,-0.4487846891545702,1000,10000,100000,0.001,6034,1000,10000,100000,6034,0.01,0.00032966844562091503,0.005529164705580479,0.00166,0.009446836696743843,0.005055277857715201,0.00878827230947854,0.0007107725069325777,0.004479875532257149,0.0032416781199103295
48,barr_call,call,0.8,1.0,1.0,0.0329668445620915,0.5529164705580479,0.166,0.5851884176405031,0.5599121423521758,0.5850966275818908,0.5855144501699591,0.5564419157524133,0.5645105762090485,0.5589546191786643,1000,10000,100000,0.001,6034,1000,10000,100000,6034,0.01,0.00032966844562091503,0.005529164705580479,0.00166,0.02527627528832732,9.179005861226219e-05,0.0003260325294559552,0.028746501888089804,0.02067784143145457,0.02623379846183882
48,barr_put,put,0.8,1.0,1.0,0.0329668445620915,0.5529164705580479,0.166,0.010766082619984019,-0.041485130472870314,0.005029257485748145,0.005573455857106613,0.04754018580647411,0.013333222434715186,0.03881500655430227,1000,10000,100000,0.001,6034,1000,10000,100000,6034,0.01,0.00032966844562091503,0.005529164705580479,0.00166,0.05225121309285433,0.005736825134235873,0.005192626762877406,0.03677410318649009,0.0025671398147311675,0.02804892393431825
49,van_call,call,,1.0,1.0,0.05029668331126184,0.2737702164240019,2.58,0.6967115483109769,0.6937858993693369,0.6988465416869261,0.7003751985561385,0.6970253132214721,0.7025535623540857,0.7009725668635114,1000,10000,100000,0.001,6134,1000,10000,100000,6134,0.01,0.0005029668331126184,0.002737702164240019,0.0258,0.0029256489416400466,0.0021349933759491346,0.003663650245161576,0.0003137649104951734,0.005842014043108801,0.004261018552534468
49,van_put,put,,1.0,1.0,0.05029668331126184,0.2737702164240019,2.58,-0.3032884516890231,-0.3000900741311416,-0.3007563185893,-0.29976717751152154,-0.30083216222749204,-0.29816554110824595,-0.2991746036274792,1000,10000,100000,0.001,6134,1000,10000,100000,6134,0.01,0.0005029668331126184,0.002737702164240019,0.0258,0.0031983775578814932,0.002532133099723055,0.003521274177501532,0.002456289461531036,0.005122910580777129,0.004113848061543857
49,barr_call,call,0.8,1.0,1.0,0.05029668331126184,0.2737702164240019,2.58,0.8930220696896113,0.838411518244267,0.9722768326927284,0.8966936336909537,0.92552235105621,0.8179531454551997,0.8666054023812847,1000,10000,100000,0.001,6134,1000,10000,100000,6134,0.01,0.0005029668331126184,0.002737702164240019,0.0258,0.054610551445344324,0.07925476300311707,0.0036715640013423867,0.03250028136659866,0.07506892423441158,0.02641666730832659
49,barr_put,put,0.8,1.0,1.0,0.05029668331126184,0.2737702164240019,2.58,0.008284053985793682,0.03652488587044507,0.010122830912333639,0.00918810691607464,0.009856682357954139,0.008255789456725017,0.010054818032987798,1000,10000,100000,0.001,6134,1000,10000,100000,6134,0.01,0.0005029668331126184,0.002737702164240019,0.0258,0.028240831884651388,0.0018387769265399562,0.0009040529302809571,0.0015726283721604565,2.826452906866568e-05,0.001770764047194116
50,van_call,call,,1.0,1.0,0.011189431757440383,0.9745206429491725,0.988,0.6899613588928702,0.6908293231514762,0.7069021761451022,0.6925633202190362,0.8220897400884775,0.8260363980618246,0.8301746413736877,1000,10000,100000,0.001,6234,1000,10000,100000,6234,0.01,0.00011189431757440382,0.009745206429491724,0.00988,0.0008679642586059133,0.016940817252231954,0.002601961326165969,0.13212838119560721,0.13607503916895436,0.14021328248081744
