set_idx,option,opt_type,barrier,S0,K,r,kappa,long_var,xi,corr,v0,T,mc_1k_delta,mc_10k_delta,mc_100k_delta,cvae_1k_delta,cvae_10k_delta,cvae_100k_delta,mc_1k_n_paths,mc_10k_n_paths,mc_reference_n_paths,mc_dt,mc_seed,cvae_1k_n_samples,cvae_10k_n_samples,cvae_100k_n_samples,cvae_seed,delta_h,rho_h,v0_h,theta_h,mc_1k_abs_error,mc_10k_abs_error,cvae_1k_abs_error,cvae_10k_abs_error,cvae_100k_abs_error
37,van_put,put,,1.0,1.0,0.0924867628615565,0.9401421957337043,0.0037208331228212174,0.7608427544181817,-0.39617133650421366,0.006750544512376734,1.1420000000000001,-0.10649029562243666,-0.09690991694515146,-0.1009302160860575,-0.12572795246539245,-0.1262620764211679,-0.12851119580821155,1000,10000,100000,0.001,4934,1000,10000,100000,4934,0.01,0.0009248676286155651,6.750544512376734e-05,0.011420000000000001,0.005560079536379159,0.004020299140906042,0.024797736379334953,0.02533186033511041,0.02758097972215405
37,barr_call,call,0.8,1.0,1.0,0.0924867628615565,0.9401421957337043,0.0037208331228212174,0.7608427544181817,-0.39617133650421366,0.006750544512376734,1.1420000000000001,0.9106457676883963,0.9179193951125875,0.9051895553502095,0.8881601512953876,0.8991221781856823,0.9034206442094447,1000,10000,100000,0.001,4934,1000,10000,100000,4934,0.01,0.0009248676286155651,6.750544512376734e-05,0.011420000000000001,0.005456212338186828,0.012729839762377959,0.017029404054821895,0.00606737716452721,0.0017689111407648284
37,barr_put,put,0.8,1.0,1.0,0.0924867628615565,0.9401421957337043,0.0037208331228212174,0.7608427544181817,-0.39617133650421366,0.006750544512376734,1.1420000000000001,-0.03080568839317569,-0.034413693309544434,-0.0336930337357281,0.003542195440004326,-0.03615231067044676,-0.041498200978052395,1000,10000,100000,0.001,4934,1000,10000,100000,4934,0.01,0.0009248676286155651,6.750544512376734e-05,0.011420000000000001,0.0028873453425524095,0.0007206595738163332,0.03723522917573242,0.00245927693471866,0.007805167242324294
38,van_call,call,,1.0,1.0,0.04421407554041767,3.2220917599115397,0.042407552620997546,0.6097321822636015,-0.8182106567945437,0.011458056607746552,0.835,0.7309773940771743,0.7229926247695084,0.7306473764475713,0.7457662646779425,0.7295971470257109,0.7315732289059379,1000,10000,100000,0.001,5034,1000,10000,100000,5034,0.01,0.0004421407554041767,0.00011458056607746552,0.00835,0.00033001762960305214,0.007654751678062843,0.015118888230371219,0.0010502294218603936,0.0009258524583666272
38,van_put,put,,1.0,1.0,0.04421407554041767,3.2220917599115397,0.042407552620997546,0.6097321822636015,-0.8182106567945437,0.011458056607746552,0.835,-0.2668532116404838,-0.27661721543699724,-0.2693045738821696,-0.2561707962881014,-0.26962962285860465,-0.2682656811683823,1000,10000,100000,0.001,5034,1000,10000,100000,5034,0.01,0.0004421407554041767,0.00011458056607746552,0.00835,0.002451362241685795,0.007312641554827637,0.013133777594068197,0.0003250489764350384,0.0010388927137873205
38,barr_call,call,0.8,1.0,1.0,0.04421407554041767,3.2220917599115397,0.042407552620997546,0.6097321822636015,-0.8182106567945437,0.011458056607746552,0.835,0.7216231100040701,0.7256325001028476,0.7318760357885479,0.7386869800641501,0.7333942113362635,0.7314253099861251,1000,10000,100000,0.001,5034,1000,10000,100000,5034,0.01,0.0004421407554041767,0.00011458056607746552,0.00835,0.010252925784477784,0.006243535685700241,0.006810944275602249,0.0015181755477156056,0.00045072580242278004
38,barr_put,put,0.8,1.0,1.0,0.04421407554041767,3.2220917599115397,0.042407552620997546,0.6097321822636015,-0.8182106567945437,0.011458056607746552,0.835,-0.04165451921294416,-0.059678644126123434,-0.05494756594175178,-0.09540563887727865,-0.064466888886976,-0.04820702728575831,1000,10000,100000,0.001,5034,1000,10000,100000,5034,0.01,0.0004421407554041767,0.00011458056607746552,0.00835,0.013293046728807614,0.0047310781843716565,0.040458072935526876,0.009519322945224229,0.006740538655993465
39,van_call,call,,1.0,1.0,0.09093159589724725,3.2134923837277984,0.003725599027137401,0.7976891212446711,-0.48097029937885016,0.08255388088455176,0.734,0.7914969491585322,0.789287938872385,0.7870928624413687,0.771985859267453,0.7739638126326622,0.7756392882809937,1000,10000,100000,0.001,5134,1000,10000,100000,5134,0.01,0.0009093159589724726,0.0008255388088455176,0.00734,0.0044040867171635245,0.0021950764310163517,0.015107003173915667,0.013129049808706439,0.011453574160374957
39,van_put,put,,1.0,1.0,0.09093159589724725,3.2134923837277984,0.003725599027137401,0.7976891212446711,-0.48097029937885016,0.08255388088455176,0.734,-0.21203392744243085,-0.21261796378223527,-0.21293819466849107,-0.22310833061808533,-0.2213272665501531,-0.21988910348845134,1000,10000,100000,0.001,5134,1000,10000,100000,5134,0.01,0.0009093159589724726,0.0008255388088455176,0.00734,0.0009042672260602125,0.00032023088625579565,0.010170135949594261,0.008389071881662047,0.006950908819960272
39,barr_call,call,0.8,1.0,1.0,0.09093159589724725,3.2134923837277984,0.003725599027137401,0.7976891212446711,-0.48097029937885016,0.08255388088455176,0.734,0.8408741848024426,0.8024095020914307,0.7997275921647964,0.7529653077206155,0.7845017459948769,0.7839260625982377,1000,10000,100000,0.001,5134,1000,10000,100000,5134,0.01,0.0009093159589724726,0.0008255388088455176,0.00734,0.041146592637646195,0.002681909926634307,0.046762284444180846,0.01522584616991951,0.01580152956655867
39,barr_put,put,0.8,1.0,1.0,0.09093159589724725,3.2134923837277984,0.003725599027137401,0.7976891212446711,-0.48097029937885016,0.08255388088455176,0.734,-0.01782923965774714,-0.04986749202710583,-0.04405212916494209,-0.04447912175715501,-0.04218902044851964,-0.039948794857889124,1000,10000,100000,0.001,5134,1000,10000,100000,5134,0.01,0.0009093159589724726,0.0008255388088455176,0.00734,0.02622288950719495,0.005815362862163741,0.00042699259221291863,0.0018631087164224513,0.0041033343070529665
40,van_call,call,,1.0,1.0,0.00598092227798519,1.8166274725328178,0.028763107351755916,0.9878910451871774,-0.2898467241364344,0.011609339002625053,1.734,0.6495423145376017,0.6298015485168548,0.6320340369067229,0.6718372000255032,0.6780163694437652,0.6758853671026229,1000,10000,100000,0.001,5234,1000,10000,100000,5234,0.01,5.98092227798519e-05,0.00011609339002625053,0.01734,0.01750827763087881,0.0022324883898681147,0.039803163118780294,0.045982332537042314,0.04385133019590004
40,van_put,put,,1.0,1.0,0.00598092227798519,1.8166274725328178,0.028763107351755916,0.9878910451871774,-0.2898467241364344,0.011609339002625053,1.734,-0.35675652649330564,-0.3697453409855708,-0.36828207037013366,-0.32972837002870553,-0.32589145975807016,-0.3279741642952874,1000,10000,100000,0.001,5234,1000,10000,100000,5234,0.01,5.98092227798519e-05,0.00011609339002625053,0.01734,0.011525543876828026,0.0014632706154371622,0.03855370034142813,0.042390610612063506,0.040307906074846245
40,barr_call,call,0.8,1.0,1.0,0.00598092227798519,1.8166274725328178,0.028763107351755916,0.9878910451871774,-0.2898467241364344,0.011609339002625053,1.734,0.649340827059118,0.6298754259606298,0.6518638313414662,0.650689398245581,0.685744755442906,0.687889767834042,1000,10000,100000,0.001,5234,1000,10000,100000,5234,0.01,5.98092227798519e-05,0.00011609339002625053,0.01734,0.0025230042823481957,0.02198840538083635,0.0011744330958851634,0.033880924101439835,0.036025936492575794
40,barr_put,put,0.8,1.0,1.0,0.00598092227798519,1.8166274725328178,0.028763107351755916,0.9878910451871774,-0.2898467241364344,0.011609339002625053,1.734,-0.1297954462490085,-0.08771252038834425,-0.08355882402849238,-0.10966652363829671,-0.08572334819911091,-0.09719232537518073,1000,10000,100000,0.001,5234,1000,10000,100000,5234,0.01,5.98092227798519e-05,0.00011609339002625053,0.01734,0.04623662222051611,0.004153696359851869,0.02610769960980433,0.002164524170618534,0.013633501346688351
41,van_call,call,,1.0,1.0,0.018428708381381366,0.5391958359832381,0.03248448407529748,0.8102851207261534,-0.0750196215591512,0.07395543075612476,1.492,0.6575209772252705,0.642423843708112,0.6352003468459502,0.6465057372452634,0.6532294578001224,0.6591659898553495,1000,10000,100000,0.001,5334,1000,10000,100000,5334,0.01,0.00018428708381381366,0.0007395543075612476,0.014920000000000001,0.022320630379320305,0.007223496862161838,0.01130539039931322,0.018029110954172256,0.023965643009399296
41,van_put,put,,1.0,1.0,0.018428708381381366,0.5391958359832381,0.03248448407529748,0.8102851207261534,-0.0750196215591512,0.07395543075612476,1.492,-0.36162983819172656,-0.3623941338276329,-0.3645416874327345,-0.3463390197450955,-0.3441782380531999,-0.3390042495537829,1000,10000,100000,0.001,5334,1000,10000,100000,5334,0.01,0.00018428708381381366,0.0007395543075612476,0.014920000000000001,0.0029118492410079577,0.002147553605101604,0.018202667687639007,0.020363449379534604,0.02553743787895163
41,barr_call,call,0.8,1.0,1.0,0.018428708381381366,0.5391958359832381,0.03248448407529748,0.8102851207261534,-0.0750196215591512,0.07395543075612476,1.492,0.7693373490302191,0.6967180267981834,0.6725532340051188,0.6083756600495094,0.6925171225040799,0.7029071408776622,1000,10000,100000,0.001,5334,1000,10000,100000,5334,0.01,0.00018428708381381366,0.0007395543075612476,0.014920000000000001,0.09678411502510031,0.024164792793064604,0.06417757395560941,0.019963888498961135,0.030353906872543357
41,barr_put,put,0.8,1.0,1.0,0.018428708381381366,0.5391958359832381,0.03248448407529748,0.8102851207261534,-0.0750196215591512,0.07395543075612476,1.492,-0.04835215737086906,-0.08341220435252195,-0.060376508155034724,-0.04974790304614202,-0.05178464456124399,-0.05707696503355567,1000,10000,100000,0.001,5334,1000,10000,100000,5334,0.01,0.00018428708381381366,0.0007395543075612476,0.014920000000000001,0.012024350784165666,0.023035696197487222,0.010628605108892707,0.00859186359379073,0.003299543121479051
42,van_call,call,,1.0,1.0,0.004735527880151514,1.956837163756583,0.014231307619089695,0.6529023834997104,-0.4708683551117736,0.04398338395493922,0.37,0.6463055811693368,0.6317687948571404,0.6283778104999804,0.6148407741326745,0.6191898742016144,0.620237079485423,1000,10000,100000,0.001,5434,1000,10000,100000,5434,0.01,4.735527880151514e-05,0.0004398338395493922,0.0037,0.017927770669356358,0.0033909843571600096,0.013537036367305966,0.009187936298366006,0.008140731014557478
42,van_put,put,,1.0,1.0,0.004735527880151514,1.956837163756583,0.014231307619089695,0.6529023834997104,-0.4708683551117736,0.04398338395493922,0.37,-0.3558353238716089,-0.3672433321347146,-0.37153916599622083,-0.3822213754217804,-0.3770649306542792,-0.3757838148152462,1000,10000,100000,0.001,5434,1000,10000,100000,5434,0.01,4.735527880151514e-05,0.0004398338395493922,0.0037,0.015703842124611955,0.004295833861506226,0.010682209425559586,0.005525764658058374,0.004244648819025365
42,barr_call,call,0.8,1.0,1.0,0.004735527880151514,1.956837163756583,0.014231307619089695,0.6529023834997104,-0.4708683551117736,0.04398338395493922,0.37,0.6524305568927621,0.6324887925046353,0.6297536447945069,0.6189678637064322,0.6201798104464646,0.6222511646477469,1000,10000,100000,0.001,5434,1000,10000,100000,5434,0.01,4.735527880151514e-05,0.0004398338395493922,0.0037,0.022676912098255175,0.002735147710128394,0.010785781088074708,0.009573834348042265,0.007502480146760027
42,barr_put,put,0.8,1.0,1.0,0.004735527880151514,1.956837163756583,0.014231307619089695,0.6529023834997104,-0.4708683551117736,0.04398338395493922,0.37,-0.186385971747725,-0.18537794691305431,-0.18785659373968983,-0.24352636155586874,-0.17303728558173068,-0.19504644663176465,1000,10000,100000,0.001,5434,1000,10000,100000,5434,0.01,4.735527880151514e-05,0.0004398338395493922,0.0037,0.0014706219919648211,0.002478646826635511,0.05566976781617891,0.014819308157959149,0.007189852892074827
43,van_call,call,,1.0,1.0,0.06748809435823303,3.6602499854299526,0.012253821005705684,0.24245608532781354,-0.028814267675351002,0.00858502778008589,1.59,0.8353858397664601,0.8250733683978009,0.8234290613670716,0.8362787345942979,0.8286359118580888,0.8264514833632552,1000,10000,100000,0.001,5534,1000,10000,100000,5534,0.01,0.0006748809435823303,8.585027780085891e-05,0.0159,0.011956778399388468,0.001644307030729264,0.0128496732272263,0.005206850491017212,0.003022421996183633
43,van_put,put,,1.0,1.0,0.06748809435823303,3.6602499854299526,0.012253821005705684,0.24245608532781354,-0.028814267675351002,0.00858502778008589,1.59,-0.16818942536719114,-0.17434522516564174,-0.17683977056771935,-0.16299473939363746,-0.17143547416200478,-0.17356778489671637,1000,10000,100000,0.001,5534,1000,10000,100000,5534,0.01,0.0006748809435823303,8.585027780085891e-05,0.0159,0.008650345200528209,0.002494545402077608,0.013845031174081895,0.005404296405714576,0.0032719856710029804
43,barr_call,call,0.8,1.0,1.0,0.06748809435823303,3.6602499854299526,0.012253821005705684,0.24245608532781354,-0.028814267675351002,0.00858502778008589,1.59,0.8353858423060023,0.8258891781920699,0.8243292938149155,0.8342174479018694,0.8318148442571227,0.8283467963220061,1000,10000,100000,0.001,5534,1000,10000,100000,5534,0.01,0.0006748809435823303,8.585027780085891e-05,0.0159,0.011056548491086837,0.0015598843771543747,0.009888154086953871,0.007485550442207223,0.004017502507090653
43,barr_put,put,0.8,1.0,1.0,0.06748809435823303,3.6602499854299526,0.012253821005705684,0.24245608532781354,-0.028814267675351002,0.00858502778008589,1.59,-0.14186567837086542,-0.09051214538830267,-0.09650304734708202,-0.1257749623045636,-0.08579043424560145,-0.09763781336011491,1000,10000,100000,0.001,5534,1000,10000,100000,5534,0.01,0.0006748809435823303,8.585027780085891e-05,0.0159,0.04536263102378339,0.005990901958779354,0.029271914957481562,0.01071261310148057,0.0011347660130328896
44,van_call,call,,1.0,1.0,0.05946247799344489,0.37423251303267857,0.04110453741598716,0.5287476827921634,-0.45274723898379265,0.06001477389376113,0.673,0.725084868023891,0.7210100297406526,0.7150267781690256,0.7163347978498436,0.7098450753371857,0.7131328864446909,1000,10000,100000,0.001,5634,1000,10000,100000,5634,0.01,0.0005946247799344489,0.0006001477389376113,0.006730000000000001,0.010058089854865448,0.005983251571627046,0.0013080196808179512,0.0051817028318399405,0.0018938917243347397
44,van_put,put,,1.0,1.0,0.05946247799344489,0.37423251303267857,0.04110453741598716,0.5287476827921634,-0.45274723898379265,0.06001477389376113,0.673,-0.27613281434724146,-0.27837843866655926,-0.28440810431190483,-0.28309070115426216,-0.28875793401690397,-0.28540319272465087,1000,10000,100000,0.001,5634,1000,10000,100000,5634,0.01,0.0005946247799344489,0.0006001477389376113,0.006730000000000001,0.008275289964663368,0.006029665645345572,0.0013174031576426715,0.004349829704999142,0.0009950884127460369
44,barr_call,call,0.8,1.0,1.0,0.05946247799344489,0.37423251303267857,0.04110453741598716,0.5287476827921634,-0.45274723898379265,0.06001477389376113,0.673,0.7365560072946156,0.7442626373132324,0.7310443037369857,0.7465464389977291,0.7204830376425692,0.7277580266008915,1000,10000,100000,0.001,5634,1000,10000,100000,5634,0.01,0.0005946247799344489,0.0006001477389376113,0.006730000000000001,0.005511703557629866,0.013218333576246688,0.0155021352607434,0.010561266094416544,0.0032862771360941956
44,barr_put,put,0.8,1.0,1.0,0.05946247799344489,0.37423251303267857,0.04110453741598716,0.5287476827921634,-0.45274723898379265,0.06001477389376113,0.673,-0.08132107886204709,-0.024090561860756927,-0.04452919754620588,-0.01945896694831896,-0.05711319095296711,-0.05447785966790752,1000,10000,100000,0.001,5634,1000,10000,100000,5634,0.01,0.0005946247799344489,0.0006001477389376113,0.006730000000000001,0.03679188131584121,0.02043863568544895,0.02507023059788692,0.01258399340676123,0.009948662121701639
45,van_call,call,,1.0,1.0,0.05333101629987506,0.7798879272343763,0.03664589243631167,0.35528425610145786,-0.9935620214831115,0.14515529224952695,1.493,0.7481665100160684,0.748765959015002,0.7515629685788283,0.7474132223679569,0.7539674387426615,0.7538504728825224,1000,10000,100000,0.001,5734,1000,10000,100000,5734,0.01,0.0005333101629987506,0.0014515529224952695,0.01493,0.003396458562759941,0.002797009563826336,0.004149746210871386,0.002404470163833161,0.0022875043036940657
45,van_put,put,,1.0,1.0,0.05333101629987506,0.7798879272343763,0.03664589243631167,0.35528425610145786,-0.9935620214831115,0.14515529224952695,1.493,-0.25080209064810566,-0.24984543660244163,-0.2477712306672486,-0.24774951657082628,-0.2436722242932149,-0.24401761759786644,1000,10000,100000,0.001,5734,1000,10000,100000,5734,0.01,0.0005333101629987506,0.0014515529224952695,0.01493,0.003030859980857059,0.0020742059351930298,2.1714096422320583e-05,0.004099006374033709,0.0037536130693821557
45,barr_call,call,0.8,1.0,1.0,0.05333101629987506,0.7798879272343763,0.03664589243631167,0.35528425610145786,-0.9935620214831115,0.14515529224952695,1.493,0.8029739297339772,0.7983140273336548,0.8227263972533094,0.7210615021127326,0.790740129101955,0.8289645721959338,1000,10000,100000,0.001,5734,1000,10000,100000,5734,0.01,0.0005333101629987506,0.0014515529224952695,0.01493,0.01975246751933224,0.024412369919654675,0.10166489514057686,0.03198626815135441,0.006238174942624353
45,barr_put,put,0.8,1.0,1.0,0.05333101629987506,0.7798879272343763,0.03664589243631167,0.35528425610145786,-0.9935620214831115,0.14515529224952695,1.493,0.026607385808965545,-0.006727059687405899,0.003216704105379084,0.0077486872192395004,0.008818398063134645,0.0043245761668524825,1000,10000,100000,0.001,5734,1000,10000,100000,5734,0.01,0.0005333101629987506,0.0014515529224952695,0.01493,0.02339068170358646,0.009943763792784983,0.004531983113860417,0.005601693957755561,0.0011078720614733986
